,t0,x0,x1,c,mwebv,mwr_v,z_fit,survey,z_helio,z_cmb,mb,mb_err,x1_err,c_err,cov
SDSS15467,54038.99321429295,0.0001039611088354426,1.0118645210362573,-0.0683497334024721,0.0564,3.1,0.21040909368004654,SDSS,0.21041,0.2091,20.91040903294087,4.0828035326109464e-14,0.3151391153137924,0.0351574656244549,"[[4.08280353e-14 3.51809740e-08 5.24001219e-09]
 [3.51809740e-08 9.93126620e-02 2.29394108e-03]
 [5.24001219e-09 2.29394108e-03 1.23604739e-03]]"
SDSS15504,54040.1940135007,3.0316697945085104e-05,3.514965840530373,0.23766238290895722,0.0523,3.1,0.25100105848688553,SDSS,0.251,0.24947,22.65744055603905,1.7539472370122935e-14,1.2422122970377643,0.06640986983277532,"[[1.75394724e-14 1.39780505e-07 6.38977507e-09]
 [1.39780505e-07 1.54309139e+00 4.33540065e-02]
 [6.38977507e-09 4.33540065e-02 4.41027081e-03]]"
SDSS15508,54041.588363725015,0.0002599672052141133,0.9843810307726452,-0.06183700248851333,0.0293,3.1,0.1350014994732171,SDSS,0.135,0.13392,19.64208832839374,1.2750141571030878e-13,0.10419729897295192,0.021467517428204172,"[[1.27501416e-13 7.89352421e-09 6.01888976e-09]
 [7.89352421e-09 1.08570771e-02 1.59438964e-04]
 [6.01888976e-09 1.59438964e-04 4.60854305e-04]]"
SDSS15583,54040.99863296346,9.305885439826252e-05,-0.3937934807178557,0.01827336151537331,0.0223,3.1,0.17800017372904725,SDSS,0.178,0.17706,20.919027955691924,2.6412714962006138e-14,0.24149323090589836,0.031829721888050604,"[[2.64127150e-14 2.15491724e-08 3.90151398e-09]
 [2.15491724e-08 5.83189806e-02 2.39177171e-03]
 [3.90151398e-09 2.39177171e-03 1.01313120e-03]]"
SDSS15584,54038.13584164011,4.794368609898042e-05,0.35950080538809653,-0.04544441973610908,0.0862,3.1,0.2819998757555547,SDSS,0.282,0.28111,22.11047411952852,9.685404414058839e-15,0.4567457782758212,0.04456648207354784,"[[9.68540441e-15 2.70592953e-08 2.39609508e-09]
 [2.70592953e-08 2.08616706e-01 5.65825422e-03]
 [2.39609508e-09 5.65825422e-03 1.98617132e-03]]"
SDSS15648,54042.409222248636,7.278137247333883e-05,-1.8299190946879371,0.09695890881772751,0.0989,3.1,0.1750210454399394,SDSS,0.17502,0.17383,21.580797276139197,4.8108286185704113e-14,0.4053305598005536,0.051319176345220555,"[[4.81082862e-14 5.72296089e-08 9.34741422e-09]
 [5.72296089e-08 1.64292863e-01 9.54873262e-03]
 [9.34741422e-09 9.54873262e-03 2.63365786e-03]]"
SDSS15674,54040.265913554715,7.141505931554639e-05,-0.41091719678023536,-0.005475937809138107,0.067,3.1,0.19799795438642873,SDSS,0.198,0.19654,21.42516714186968,2.4261002953168185e-14,0.32102308238786725,0.03634744456726717,"[[2.42610030e-14 3.12531017e-08 4.15779873e-09]
 [3.12531017e-08 1.03055819e-01 5.06207648e-03]
 [4.15779873e-09 5.06207648e-03 1.32113673e-03]]"
SDSS15704,54043.17608863093,2.687264874090703e-05,0.13325834055312014,-0.16322708871877412,0.0392,3.1,0.3650005616734943,SDSS,0.365,0.36397,22.51141126426721,7.823541858270818e-15,0.9202151203575343,0.06093634255723852,"[[7.82354186e-15 5.43517915e-08 1.89658782e-09]
 [5.43517915e-08 8.46795868e-01 2.27944126e-02]
 [1.89658782e-09 2.27944126e-02 3.71323784e-03]]"
SDSS15756,54035.67178784019,2.4292739655672604e-05,-35.95257423051126,-0.6711239722084216,0.0306,3.1,0.38000597893165194,SDSS,0.38,0.37835,,,11.928964012475323,0.4210828200923118,"[[         nan          nan          nan]
 [         nan 142.30018241   1.19430522]
 [         nan   1.19430522   0.17731074]]"
SDSS15776,54033.92739837512,0.0006908440123115278,-29.49499581035857,-4.7774914263491395,0.0293,3.1,0.31759619336659445,SDSS,0.3176,0.31646,,,19.33416289126296,9.207503410251638,"[[         nan          nan          nan]
 [         nan 373.80985471  65.38668477]
 [         nan  65.38668477  84.77811905]]"
SDSS1580,53634.069643349096,0.00014001625933485803,0.9193889393306744,-0.0372640781085863,0.1224,3.1,0.1840008896853075,SDSS,0.184,0.18322,20.817466717261752,5.1441274537910245e-14,0.22912575355903939,0.025278479671289295,"[[5.14412745e-14 2.58362343e-08 4.02066830e-09]
 [2.58362343e-08 5.24986109e-02 3.21396886e-04]
 [4.02066830e-09 3.21396886e-04 6.39001534e-04]]"
SDSS15868,54044.30407100087,7.137796810869924e-05,0.38187559313058494,-0.13866044325619106,0.0284,3.1,0.24199666406248763,SDSS,0.242,0.24102,21.204881594762828,1.7733722660400763e-14,0.26614746666121825,0.03447901347055353,"[[1.77337227e-14 1.80446075e-08 2.92108377e-09]
 [1.80446075e-08 7.08344740e-02 1.14403060e-03]
 [2.92108377e-09 1.14403060e-03 1.18880237e-03]]"
SDSS15872,54047.858187074555,0.00010733847650027035,0.9721283596262225,-0.06313840983793106,0.0317,3.1,0.20300123259951913,SDSS,0.203,0.20203,20.76392049642896,5.788676719978208e-14,0.3725492608060899,0.03628474602292335,"[[5.78867672e-14 5.70945289e-08 6.85969077e-09]
 [5.70945289e-08 1.38792952e-01 4.73834292e-03]
 [6.85969077e-09 4.73834292e-03 1.31658279e-03]]"
SDSS15897,54043.73345644744,0.00011298972276269359,-24.29058748772437,0.11599290182383767,0.0214,3.1,0.169999852196965,SDSS,0.17,0.16869,21.521140977129768,4.781857222735437e-12,17.67893293953426,0.2935689801006575,"[[ 4.78185722e-12  2.18534301e-05 -2.43874100e-07]
 [ 2.18534301e-05  3.12544670e+02 -1.97020351e+00]
 [-2.43874100e-07 -1.97020351e+00  8.61827461e-02]]"
SDSS15901,54045.50658684101,8.906583923486039e-05,0.12198465285173192,-0.051978637950148995,0.0319,3.1,0.19900040432149932,SDSS,0.199,0.19794,20.988583552145677,3.190257674014686e-14,0.3093989134716872,0.033076833097157185,"[[3.19025767e-14 3.17463224e-08 4.51408728e-09]
 [3.17463224e-08 9.57276877e-02 2.90018608e-03]
 [4.51408728e-09 2.90018608e-03 1.09407689e-03]]"
SDSS16021,54049.08795681454,0.0002605129202143936,-0.4080184379773137,-0.04562035691974877,0.0256,3.1,0.12400084093121957,SDSS,0.124,0.12276,19.64697736570553,1.9310166087787666e-13,0.14430871157898023,0.027392462081946952,"[[1.93101661e-13 2.34484118e-08 1.02700373e-08]
 [2.34484118e-08 2.08250042e-02 9.94390222e-04]
 [1.02700373e-08 9.94390222e-04 7.50346979e-04]]"
SDSS16032,54046.40862491336,9.183142849672898e-05,-0.9668674995462292,-0.1224439834845383,0.0655,3.1,0.20399921552634534,SDSS,0.204,0.20318,21.05761921648196,2.8393162485477403e-14,0.27804328186404004,0.03811875112967818,"[[2.83931625e-14 1.62503266e-08 4.95135349e-09]
 [1.62503266e-08 7.73080666e-02 8.07778063e-04]
 [4.95135349e-09 8.07778063e-04 1.45303919e-03]]"
SDSS16069,54050.91223151424,0.000163308070480737,1.163705681007096,0.15912956916560378,0.0554,3.1,0.1287706213809613,SDSS,0.12877,0.12739,20.36508137222336,8.250896552117703e-14,0.29282018819488587,0.028254308318788647,"[[8.25089655e-14 4.09105987e-08 6.92846500e-09]
 [4.09105987e-08 8.57436626e-02 3.11462392e-03]
 [6.92846500e-09 3.11462392e-03 7.98305939e-04]]"
SDSS16072,54047.07213679795,4.32241406816371e-05,0.6079272769180822,-0.014792612549708943,0.0578,3.1,0.27699912811512745,SDSS,0.277,0.27549,22.13389972422752,1.9803364817534136e-14,0.7958757652857843,0.05747161720273316,"[[1.98033648e-14 8.91692163e-08 5.50465489e-09]
 [8.91692163e-08 6.33418234e-01 2.33053824e-02]
 [5.50465489e-09 2.33053824e-02 3.30298678e-03]]"
SDSS16073,54051.5617096403,0.00014209087313369592,0.9415874176385157,-0.005959235309050739,0.0205,3.1,0.1459980934156853,SDSS,0.146,0.14468,20.319720889691105,3.8636788554565995e-14,0.24652628444465352,0.02087724293827826,"[[3.86367886e-14 1.75059392e-08 3.18869780e-09]
 [1.75059392e-08 6.07752089e-02 1.09272243e-03]
 [3.18869780e-09 1.09272243e-03 4.35859273e-04]]"
SDSS16093,54045.10368739591,3.1899778364551206e-05,1.3186889476895016,-0.06320123914453397,0.0441,3.1,0.3359978650943053,SDSS,0.336,0.33436,22.45584109571353,1.4348329793824432e-14,0.912057291724198,0.05929562897834974,"[[1.43483298e-14 8.93050707e-08 3.22179926e-09]
 [8.93050707e-08 8.31848503e-01 1.64440853e-02]
 [3.22179926e-09 1.64440853e-02 3.51597162e-03]]"
SDSS16099,54054.79627966553,9.333928445222636e-05,2.627114973944391,0.03131997391417797,0.0329,3.1,0.19695156732388408,SDSS,0.19695,0.1958,20.958249963804935,2.4910405117823373e-14,0.5169058626075879,0.026243749848250147,"[[2.49104051e-14 3.83349322e-08 3.26404062e-09]
 [3.83349322e-08 2.67191671e-01 3.30105717e-03]
 [3.26404062e-09 3.30105717e-03 6.88734406e-04]]"
SDSS16100,54047.992594416784,6.904262645427167e-05,-0.5400063350688727,0.038425350121620926,0.0309,3.1,0.19499963900998665,SDSS,0.195,0.19392,21.352179316275222,3.26901717255446e-14,0.4478794206860195,0.040667510835873236,"[[3.26901717e-14 6.28847873e-08 5.96855102e-09]
 [6.28847873e-08 2.00595975e-01 1.12955473e-02]
 [5.96855102e-09 1.12955473e-02 1.65384644e-03]]"
SDSS16106,54045.33970027667,7.247787011724723e-05,-0.8587661854503398,-0.1649679209278725,0.0942,3.1,0.2511989984997775,SDSS,0.2512,0.24973,21.47534371598448,2.6725569649940044e-14,0.3904334907874579,0.043797729086513415,"[[2.67255696e-14 4.03574908e-08 4.07465542e-09]
 [4.03574908e-08 1.52438311e-01 5.10536537e-03]
 [4.07465542e-09 5.10536537e-03 1.91824107e-03]]"
SDSS16116,54053.37142262962,0.00018580309863160046,0.6625904761013891,-0.09832174651072687,0.0314,3.1,0.1499984918383725,SDSS,0.15,0.1486,20.02278372916457,9.097100716971195e-14,0.387407946058319,0.02689308223337329,"[[9.09710072e-14 5.39527766e-08 6.35309771e-09]
 [5.39527766e-08 1.50084917e-01 4.69099396e-03]
 [6.35309771e-09 4.69099396e-03 7.23237872e-04]]"
SDSS16165,54052.92092904704,0.0001575731989582877,0.3926551042375102,-0.03148230477385779,0.0273,3.1,0.15700056434474724,SDSS,0.157,0.15596,20.253990780441725,6.085729576035663e-14,0.25360575176024586,0.024919065417415686,"[[6.08572958e-14 2.65220494e-08 4.86348052e-09]
 [2.65220494e-08 6.43158773e-02 1.74333263e-03]
 [4.86348052e-09 1.74333263e-03 6.20959821e-04]]"
SDSS16185,54054.00791126531,0.0002291778188662125,-3.5035152369399993,0.06284162629433973,0.0349,3.1,0.09700035962835167,SDSS,0.097,0.09582,19.885786798960513,1.2253075095647177e-13,0.30437704219514544,0.025508900043105985,"[[1.22530751e-13 2.88139436e-08 6.37437027e-09]
 [2.88139436e-08 9.26453838e-02 3.52852570e-04]
 [6.37437027e-09 3.52852570e-04 6.50703981e-04]]"
SDSS16206,54056.65023110558,0.00013053034386839015,-4.6401999027273915,-0.041413261774762324,0.0285,3.1,0.1520002673562915,SDSS,0.152,0.15065,20.566324417913787,1.942486608821835e-13,5.608235547860582,0.03757659126973128,"[[ 1.94248661e-13  2.09180269e-06  3.92490050e-09]
 [ 2.09180269e-06  3.14523060e+01 -4.24288334e-02]
 [ 3.92490050e-09 -4.24288334e-02  1.41200021e-03]]"
SDSS16211,54043.031189511385,0.004843473248783284,-38.02486476268433,-16.877339389011883,0.046,3.1,0.31093887722217767,SDSS,0.31094,0.30933,,,8.843525568683175,15.49721965309592,"[[         nan          nan          nan]
 [         nan  78.20794448 -35.12168728]
 [         nan -35.12168728 240.16381698]]"
SDSS16213,54053.68089905749,6.387692901488433e-05,0.42233283879024086,-0.0991873534414136,0.025,3.1,0.2499996011895264,SDSS,0.25,0.24857,21.3827729491153,1.9544004948554934e-14,0.7162456527751884,0.041815626351677786,"[[1.95440049e-14 6.24369528e-08 4.26444581e-09]
 [6.24369528e-08 5.13007835e-01 1.34147692e-02]
 [4.26444581e-09 1.34147692e-02 1.74854661e-03]]"
SDSS16232,54043.56518768041,4.8064929225568595e-05,-38.576884841790296,-0.6627645749372157,0.0717,3.1,0.3670041342768822,SDSS,0.367,0.36554,,,8.12751024454522,0.25098046609117597,"[[           nan            nan            nan]
 [           nan 6.60564228e+01 1.17983905e-01]
 [           nan 1.17983905e-01 6.29911944e-02]]"
SDSS16259,54052.32705243886,0.00017543694677164405,-1.7975516700089138,0.0686372231464926,0.0363,3.1,0.11907919943256745,SDSS,0.11908,0.11771,20.197758100732056,8.590497051901006e-14,0.3411526786548975,0.028090436428692207,"[[8.59049705e-14 1.70921894e-08 6.68554497e-09]
 [1.70921894e-08 1.16385150e-01 1.82170771e-03]
 [6.68554497e-09 1.82170771e-03 7.89072619e-04]]"
SDSS16276,54057.490980822644,9.13691584252797e-05,0.12652713895705664,-0.024572154853471025,0.0317,3.1,0.19299829603338997,SDSS,0.193,0.19176,20.97006580226735,3.109252315536802e-14,0.8165415166130906,0.03251298596578757,"[[3.10925232e-14 9.77036519e-08 4.41075269e-09]
 [9.77036519e-08 6.66740048e-01 1.58143357e-02]
 [4.41075269e-09 1.58143357e-02 1.05709426e-03]]"
SDSS16281,54055.099092115604,0.0001251878709435817,-3.1327252262894554,-0.13508639615766588,0.0317,3.1,0.1839985472449864,SDSS,0.184,0.18255,20.583448630603044,1.1647504728063376e-13,1.37990225354877,0.04720901933400015,"[[1.16475047e-13 3.74902578e-07 1.39219119e-08]
 [3.74902578e-07 1.90413023e+00 4.86632670e-02]
 [1.39219119e-08 4.86632670e-02 2.22869151e-03]]"
SDSS16350,54053.884969212246,6.661345221667222e-05,-3.273319770160685,-0.1082490939259548,0.0474,3.1,0.23609507070359387,SDSS,0.2361,0.23472,21.495655213741532,8.114865447796642e-14,5.088029075080098,0.049381698205770014,"[[ 8.11486545e-14  1.30654766e-06  2.90481537e-11]
 [ 1.30654766e-06  2.58880399e+01 -7.40260500e-02]
 [ 2.90481537e-11 -7.40260500e-02  2.43855212e-03]]"
SDSS16352,54063.21932646838,7.444850774080654e-05,4.8378813265377625,-0.050857314985618976,0.0502,3.1,0.24800034500193227,SDSS,0.248,0.24647,21.250471245692914,3.755770934966134e-14,1.2877545325155013,0.04657696164681585,"[[3.75577093e-14 1.85748860e-07 5.89338135e-09]
 [1.85748860e-07 1.65831174e+00 3.08457308e-02]
 [5.89338135e-09 3.08457308e-02 2.16941336e-03]]"
SDSS16402,54060.256629636955,8.030204381300328e-05,-0.06588683529584648,-0.17713042282421013,0.085,3.1,0.2899986694900899,SDSS,0.29,0.28845,21.352219315351107,8.204791832920001e-14,2.3705062364466833,0.054257284779277326,"[[8.20479183e-14 5.99780124e-07 1.17440578e-08]
 [5.99780124e-07 5.61929982e+00 8.78030464e-02]
 [1.17440578e-08 8.78030464e-02 2.94385295e-03]]"
SDSS16473,54063.30483312824,8.984891638557167e-05,-0.17913579911362468,-0.14889467686871713,0.0742,3.1,0.21100180657462428,SDSS,0.211,0.2096,21.082771118744308,1.4789293812636557e-13,3.092477665848159,0.07465123792175037,"[[1.47892938e-13 1.05891341e-06 2.48226481e-08]
 [1.05891341e-06 9.56341811e+00 2.08910296e-01]
 [2.48226481e-08 2.08910296e-01 5.57280732e-03]]"
SDSS16618,54067.80954902037,0.00011925673536209205,-0.7975701620904255,-0.11029374230765691,0.0417,3.1,0.19319998031885208,SDSS,0.1932,0.19198,20.661631068866924,8.062544898645648e-14,2.9537509599332585,0.07235705206576465,"[[8.06254490e-14 4.49207231e-07 1.36304057e-08]
 [4.49207231e-07 8.72464473e+00 1.87483550e-01]
 [1.36304057e-08 1.87483550e-01 5.23554298e-03]]"
SDSS16619,54070.79294875079,0.0003773197785605912,1.2066566813453758,-0.04218714743083292,0.0278,3.1,0.11510136668598095,SDSS,0.1151,0.11402,19.21235778800899,4.976580339603915e-13,1.4252410133244107,0.03956384950168429,"[[4.97658034e-13 3.82297337e-07 1.55181502e-08]
 [3.82297337e-07 2.03131195e+00 4.13961199e-02]
 [1.55181502e-08 4.13961199e-02 1.56529819e-03]]"
SDSS16641,54070.02747364499,0.00023276272237246633,1.9127050734870397,0.059295563772325775,0.0304,3.1,0.11500067196660711,SDSS,0.115,0.11389,19.7860572294015,1.7089583626080322e-13,0.4708061572028747,0.029635604027981568,"[[1.70895836e-13 5.54570394e-08 8.23568381e-09]
 [5.54570394e-08 2.21658438e-01 5.34215012e-03]
 [8.23568381e-09 5.34215012e-03 8.78269026e-04]]"
SDSS16737,54070.519583265566,0.0012804138750347252,-25.401573083899137,-3.7703968263273384,0.0921,3.1,0.1999986909516609,SDSS,0.2,0.1988,,,17.470495012839024,21.459419371752283,"[[         nan          nan          nan]
 [         nan 305.21819599   6.26986391]
 [         nan   6.26986391 460.50667977]]"
SDSS16793,54073.75991350212,8.223433291221895e-05,3.954320897740486,-0.00017431078122303792,0.0778,3.1,0.22199967838657186,SDSS,0.222,0.22058,21.285260467898425,3.8116816745631995e-13,1.8929988006525047,0.07031189079220368,"[[3.81168167e-13 9.42055834e-07 1.90548424e-08]
 [9.42055834e-07 3.58344446e+00 4.65088097e-02]
 [1.90548424e-08 4.65088097e-02 4.94376199e-03]]"
SDSS17168,54356.93463164243,0.00010429518916522515,0.5531235228375843,-0.04621452140780502,0.048,3.1,0.1839992859179478,SDSS,0.184,0.18257,20.837650617787403,3.802712408228198e-14,0.31790602601671236,0.02928888834854168,"[[3.80271241e-14 3.06846422e-08 3.41378504e-09]
 [3.06846422e-08 1.01064241e-01 7.41416060e-04]
 [3.41378504e-09 7.41416060e-04 8.57838981e-04]]"
SDSS17171,54340.50480974516,0.00019682396696761177,-0.5062226568650461,-0.15246734622406774,0.0462,3.1,0.16027011830718238,SDSS,0.16027,0.15895,20.025215879353983,1.018588336347382e-12,0.4040326276189791,0.045844857444713255,"[[1.01858834e-12 8.06316410e-08 3.85355787e-08]
 [8.06316410e-08 1.63242364e-01 3.17615459e-03]
 [3.85355787e-08 3.17615459e-03 2.10175095e-03]]"
SDSS17186,54353.77675863535,0.0003623780786049798,0.7209101454597275,0.10954943241163351,0.0351,3.1,0.07944014386073178,SDSS,0.07944,0.07849,19.32067347653835,3.5456974326826764e-13,0.1566037791499181,0.022870851489369345,"[[ 3.54569743e-13  3.05905135e-08  1.04924304e-08]
 [ 3.05905135e-08  2.45247436e-02 -1.46267777e-04]
 [ 1.04924304e-08 -1.46267777e-04  5.23075848e-04]]"
SDSS17208,54341.43786158725,0.0001883216255698233,1.054530641207158,-0.07909215089527077,0.0313,3.1,0.14000115919941145,SDSS,0.14,0.13864,19.995505684083184,2.860497848753315e-13,0.42735610340192076,0.03299264386479911,"[[ 2.86049785e-13 -1.00849725e-07  1.29952338e-08]
 [-1.00849725e-07  1.82633239e-01 -2.22305361e-03]
 [ 1.29952338e-08 -2.22305361e-03  1.08851455e-03]]"
SDSS17215,54350.65527640606,0.00010658279962634503,0.4494108921102609,0.011799462723817938,0.1054,3.1,0.18136027017063117,SDSS,0.18136,0.18079,21.09098052108465,6.07034934404134e-14,0.5435017920279354,0.03750470669026338,"[[6.07034934e-14 1.45260072e-08 6.51768745e-09]
 [1.45260072e-08 2.95394198e-01 6.83352534e-04]
 [6.51768745e-09 6.83352534e-04 1.40660302e-03]]"
SDSS17218,54349.54999502125,0.00012295180399805324,-0.9176995859970871,-0.08874570653974563,0.0337,3.1,0.17899960449500157,SDSS,0.179,0.17757,20.586197771301592,5.117026923960028e-14,0.44324261112004215,0.03207227362358176,"[[5.11702692e-14 3.06494051e-08 4.54067811e-09]
 [3.06494051e-08 1.96464012e-01 4.46786310e-04]
 [4.54067811e-09 4.46786310e-04 1.02863074e-03]]"
SDSS17220,54357.03002749971,0.00010675778883585236,2.1597180169968904,0.14901423136839181,0.0177,3.1,0.17200087989518878,SDSS,0.172,0.17066,20.77852043408398,4.0313331817482174e-14,0.3253764535751755,0.032510707186170204,"[[4.03133318e-14 3.15630427e-08 4.66323180e-09]
 [3.15630427e-08 1.05869837e-01 1.50903204e-04]
 [4.66323180e-09 1.50903204e-04 1.05694608e-03]]"
SDSS17223,54345.96885628314,8.321946998533397e-05,1.3896831848882798,-0.08746416645011294,0.0296,3.1,0.2349999755840444,SDSS,0.235,0.23381,21.068444088030432,3.2783217240431363e-14,0.7654561101821137,0.041339716468968564,"[[ 3.27832172e-14 -4.38577368e-08  4.57196405e-09]
 [-4.38577368e-08  5.85923057e-01 -1.26774715e-02]
 [ 4.57196405e-09 -1.26774715e-02  1.70897216e-03]]"
SDSS17240,54337.36301477642,0.0010790180420457553,-1.8400374517901976,-0.14961454822253356,0.025,3.1,0.07274996579333262,SDSS,0.07275,0.07153,18.04385189300743,1.2415616068362535e-10,0.5963665479347252,0.07393819910522328,"[[1.24156161e-10 5.68964008e-06 7.21660185e-07]
 [5.68964008e-06 3.55653059e-01 2.94396347e-02]
 [7.21660185e-07 2.94396347e-02 5.46685729e-03]]"
SDSS17253,54341.428650386464,0.00019062670069626384,-0.18460299631358315,-0.13144794250700575,0.026,3.1,0.15599994425258346,SDSS,0.156,0.15463,19.978849655527366,1.7696752867637276e-12,0.5792153271297054,0.06489788157575126,"[[1.76967529e-12 3.14177371e-07 7.00503357e-08]
 [3.14177371e-07 3.35490395e-01 6.65897817e-03]
 [7.00503357e-08 6.65897817e-03 4.21173503e-03]]"
SDSS17258,54342.309456183866,0.00053820072250646,0.4355180522938356,0.02489277249008664,0.0351,3.1,0.09099921709754207,SDSS,0.091,0.0901,18.87784504272468,2.8448290173481564e-12,0.33375159914889774,0.03323595759058585,"[[2.84482902e-12 1.23982586e-07 4.57663914e-08]
 [1.23982586e-07 1.11390130e-01 1.82926344e-04]
 [4.57663914e-08 1.82926344e-04 1.10462888e-03]]"
SDSS17274,54351.993090608754,0.0001298103440157272,2.2270865786202534,-0.16147042216014562,0.0367,3.1,0.1779996455393977,SDSS,0.178,0.17658,20.397767028464358,3.20394004575421e-13,0.5717401282989948,0.057900072940385676,"[[ 3.20394005e-13  2.12082219e-08  2.65540070e-08]
 [ 2.12082219e-08  3.26886774e-01 -6.88813134e-03]
 [ 2.65540070e-08 -6.88813134e-03  3.35241845e-03]]"
SDSS17280,54343.924731372856,0.00025515131235947337,-0.9637193558776184,-0.2084456468988483,0.0898,3.1,0.1309806180601445,SDSS,0.13098,0.13045,19.856864838641766,2.175361721721207e-12,0.3732145453259876,0.05687877564095685,"[[2.17536172e-12 2.97048081e-07 7.36013041e-08]
 [2.97048081e-07 1.39289097e-01 9.77991392e-03]
 [7.36013041e-08 9.77991392e-03 3.23519512e-03]]"
SDSS17332,54358.08228023012,9.722980063119802e-05,-0.2743929391595633,0.031472218696056806,0.0721,3.1,0.1828611188513072,SDSS,0.18286,0.18204,21.094856360784252,4.095265533370177e-14,0.30289277830838834,0.03277614957903098,"[[4.09526553e-14 2.96711308e-08 4.52492292e-09]
 [2.96711308e-08 9.17440352e-02 1.72613956e-04]
 [4.52492292e-09 1.72613956e-04 1.07427598e-03]]"
SDSS17340,54356.40233148069,5.3613067624407006e-05,0.010033159060675069,-0.007418425195904276,0.0313,3.1,0.2570924938320036,SDSS,0.25709,0.25617,21.762319395040493,1.631301850546029e-14,0.49019663128348245,0.04313550551225718,"[[1.63130185e-14 3.85527842e-08 3.02892387e-09]
 [3.85527842e-08 2.40292737e-01 2.21125654e-03]
 [3.02892387e-09 2.21125654e-03 1.86067184e-03]]"
SDSS17366,54351.43061058347,0.00027362446745040383,0.5764729003063308,-0.10106744958393898,0.0799,3.1,0.13929001236169503,SDSS,0.13929,0.13811,19.7832085992755,1.8045281151969832e-13,0.1695798341572987,0.024691554386856978,"[[1.80452812e-13 1.82283014e-08 7.93780493e-09]
 [1.82283014e-08 2.87573202e-02 3.06322849e-04]
 [7.93780493e-09 3.06322849e-04 6.09672858e-04]]"
SDSS17389,54353.00100903752,8.775369766593139e-05,1.3033174589897771,0.05730306136620687,0.0463,3.1,0.17200060269354306,SDSS,0.172,0.1707,21.05382265342771,2.915317065609177e-14,0.3885591861648263,0.030490307221373074,"[[2.91531707e-14 3.03413731e-08 3.45576550e-09]
 [3.03413731e-08 1.50978241e-01 6.68967114e-04]
 [3.45576550e-09 6.68967114e-04 9.29658834e-04]]"
SDSS17435,54359.389038293884,9.38472017653811e-05,0.9758550076094156,-0.10755942104611602,0.0314,3.1,0.2179994340432347,SDSS,0.218,0.21674,20.89522182199399,3.235575141468231e-14,0.26282768279423846,0.03466311427460168,"[[3.23557514e-14 2.10744745e-08 4.09814870e-09]
 [2.10744745e-08 6.90783908e-02 9.57232311e-04]
 [4.09814870e-09 9.57232311e-04 1.20153149e-03]]"
SDSS17464,54357.78513993846,6.697126795755447e-05,0.3688467629756951,0.04491333865761191,0.0235,3.1,0.24699965680508126,SDSS,0.247,0.24555,21.51500769598016,1.7845781390407253e-14,0.7277434606367573,0.042955918342618964,"[[ 1.78457814e-14 -2.26306771e-08  4.01711903e-09]
 [-2.26306771e-08  5.29610544e-01 -1.23885403e-02]
 [ 4.01711903e-09 -1.23885403e-02  1.84521092e-03]]"
SDSS17497,54364.73798066226,0.0001739595483870549,0.965470338222617,0.03326265396474393,0.0354,3.1,0.14472925745350923,SDSS,0.14473,0.14382,20.183146757670663,5.632354954763412e-14,0.12589972085178375,0.022601465032158197,"[[5.63235495e-14 7.60425778e-09 4.08500303e-09]
 [7.60425778e-09 1.58507397e-02 5.89501903e-05]
 [4.08500303e-09 5.89501903e-05 5.10826222e-04]]"
SDSS17552,54357.36815062625,5.430804337580334e-05,1.4168885195675356,-0.004977120017833211,0.053,3.1,0.24999582371872967,SDSS,0.25,0.24862,21.771648048721126,1.2759997061332597e-14,0.4261843868683564,0.041118605646656724,"[[1.27599971e-14 2.03911248e-08 2.79342075e-09]
 [2.03911248e-08 1.81633132e-01 6.96393186e-04]
 [2.79342075e-09 6.96393186e-04 1.69073973e-03]]"
SDSS17605,54352.27693365271,0.00017125386588188313,0.908779989333217,0.014438364153724837,0.0839,3.1,0.14642908425925402,SDSS,0.14643,0.14533,20.389613629664858,1.8771630639797692e-13,0.47307172896475247,0.03834009994760248,"[[ 1.87716306e-13  1.04540742e-08  1.31084228e-08]
 [ 1.04540742e-08  2.23796861e-01 -2.51065811e-04]
 [ 1.31084228e-08 -2.51065811e-04  1.46996326e-03]]"
SDSS17629,54370.38202038667,0.0001736019541814057,-0.4234422855153559,0.0526173912926613,0.0281,3.1,0.13690087247295357,SDSS,0.1369,0.13588,20.179137840860456,7.801291212025764e-14,0.15484048041545498,0.024490396973855386,"[[7.80129121e-14 1.84294813e-08 5.09511721e-09]
 [1.84294813e-08 2.39755744e-02 5.96893216e-04]
 [5.09511721e-09 5.96893216e-04 5.99779544e-04]]"
SDSS17745,54372.72944681628,0.001264838156856928,1.1613039493366926,-0.04398709276761601,0.0317,3.1,0.06000082650570919,SDSS,0.06,0.05874,17.88928807284121,6.401131702886226e-12,0.1347098446189783,0.026142563901375242,"[[6.40113170e-12 1.32204449e-07 5.05344886e-08]
 [1.32204449e-07 1.81467422e-02 2.42608171e-04]
 [5.05344886e-08 2.42608171e-04 6.83433647e-04]]"
SDSS17784,54367.049245393624,0.0022001495017067415,-0.8123598987190305,0.04244675320635394,0.1061,3.1,0.0370703884627477,SDSS,0.03707,0.03652,17.602232110448174,1.59960319668554e-11,0.07809355667236709,0.026598167886831815,"[[ 1.59960320e-11  8.91189981e-08  8.20386800e-08]
 [ 8.91189981e-08  6.09860359e-03 -9.86926234e-05]
 [ 8.20386800e-08 -9.86926234e-05  7.07462535e-04]]"
